-806821.365245	-0.714675865863	-0.555397527278	-0.688025017311	0.746968737619	-2.81101405094	-3.40119738166	-2.26576123087	-2.64468025879	-2.96573363001	-4.7298737111	-4.5104436482	-3.50423018923	-5.38356501851	-5.28923435073
-806821.365244	-0.714675865863	-0.555397527278	-0.688025017311	0.746968737619	-2.81101404094	-3.40119737166	-2.26576123087	-2.64468025879	-2.96573363001	-4.7298737111	-4.5104436482	-3.50423018923	-5.38356501851	-5.28923435073
-806796.670631	-0.714675865863	-0.555397527278	-0.688025017311	0.746968737619	-1.81101405094	-2.40119738166	-2.26576123087	-2.64468025879	-2.96573363001	-4.7298737111	-4.5104436482	-3.50423018923	-5.38356501851	-5.28923435073
-806796.670631	-0.714675865863	-0.555397527278	-0.688025017311	0.746968737619	-1.81101404094	-2.40119737166	-2.26576123087	-2.64468025879	-2.96573363001	-4.7298737111	-4.5104436482	-3.50423018923	-5.38356501851	-5.28923435073
-806795.042206	-0.714675865863	-0.555397527278	-0.688025017311	0.746968737619	-1.58282992217	-2.17301325288	-2.26576123087	-2.64468025879	-2.96573363001	-4.7298737111	-4.5104436482	-3.50423018923	-5.38356501851	-5.28923435073
-806795.042206	-0.714675865863	-0.555397527278	-0.688025017311	0.746968737619	-1.58282991217	-2.17301324288	-2.26576123087	-2.64468025879	-2.96573363001	-4.7298737111	-4.5104436482	-3.50423018923	-5.38356501851	-5.28923435073
-806794.395417	-0.714675865863	-0.555397527278	-0.688025017311	0.746968737619	-1.33336437205	-1.92354770277	-2.26576123087	-2.64468025879	-2.96573363001	-4.7298737111	-4.5104436482	-3.50423018923	-5.38356501851	-5.28923435073
-806794.395417	-0.714675865863	-0.555397527278	-0.688025017311	0.746968737619	-1.33336436205	-1.92354769277	-2.26576123087	-2.64468025879	-2.96573363001	-4.7298737111	-4.5104436482	-3.50423018923	-5.38356501851	-5.28923435073
-806794.390848	-0.714675865863	-0.555397527278	-0.688025017311	0.746968737619	-1.31289540384	-1.90307873456	-2.26576123087	-2.64468025879	-2.96573363001	-4.7298737111	-4.5104436482	-3.50423018923	-5.38356501851	-5.28923435073
-806794.390848	-0.714675865863	-0.555397527278	-0.688025017311	0.746968737619	-1.31289539384	-1.90307872456	-2.26576123087	-2.64468025879	-2.96573363001	-4.7298737111	-4.5104436482	-3.50423018923	-5.38356501851	-5.28923435073
-806794.390776	-0.714675865863	-0.555397527278	-0.688025017311	0.746968737619	-1.30817179579	-1.89835512651	-2.26576123087	-2.64468025879	-2.96573363001	-4.7298737111	-4.5104436482	-3.50423018923	-5.38356501851	-5.28923435073
-806794.390776	-0.714675865863	-0.555397527278	-0.688025017311	0.746968737619	-1.30817178579	-1.89835511651	-2.26576123087	-2.64468025879	-2.96573363001	-4.7298737111	-4.5104436482	-3.50423018923	-5.38356501851	-5.28923435073
